rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,group_mix,controls
1520440550112309929,,337,,1520440550,112539192,'',0,"[0.0012449122732505202, -0.035524673759937286, 0.02884684130549431, 0.5271909236907959, 0.0, 0.0, 0.0, -1.0]"
1520440550212653428,,338,,1520440550,200821312,'',0,"[0.015580154955387115, -0.04738879203796387, 0.029098058119416237, 0.5236464738845825, 0.0, 0.0, 0.0, -1.0]"
1520440550322144197,,339,,1520440550,308556184,'',0,"[-0.012849094346165657, -0.04949629679322243, 0.02937266230583191, 0.5250601172447205, 0.0, 0.0, 0.0, -1.0]"
1520440550414604179,,340,,1520440550,410665295,'',0,"[-0.007799386978149414, -0.03452993184328079, 0.028590980917215347, 0.528258740901947, 0.0, 0.0, 0.0, -1.0]"
1520440550522035996,,341,,1520440550,509895088,'',0,"[0.008683590218424797, -0.048371631652116776, 0.028783710673451424, 0.5282108187675476, 0.0, 0.0, 0.0, -1.0]"
1520440550650251546,,342,,1520440550,602219056,'',0,"[-0.00804123841226101, -0.052504874765872955, 0.029103336855769157, 0.5391069054603577, 0.0, 0.0, 0.0, -1.0]"
1520440550723526906,,343,,1520440550,712474256,'',0,"[-0.015027008019387722, -0.037633296102285385, 0.030932340770959854, 0.5281338095664978, 0.0, 0.0, 0.0, -1.0]"
1520440550833104025,,344,,1520440550,808855880,'',0,"[-0.002858499065041542, -0.043904274702072144, 0.030436618253588676, 0.5202196836471558, 0.0, 0.0, 0.0, -1.0]"
1520440550950751319,,345,,1520440550,905010272,'',0,"[0.011705435812473297, -0.036720696836709976, 0.030250707641243935, 0.5284363031387329, 0.0, 0.0, 0.0, -1.0]"
1520440551034889065,,346,,1520440551,15580691,'',0,"[-0.015139129012823105, -0.03262178972363472, 0.029866479337215424, 0.526178777217865, 0.0, 0.0, 0.0, -1.0]"
1520440551126761330,,347,,1520440551,110361368,'',0,"[0.00625358521938324, -0.04212290793657303, 0.030191592872142792, 0.52302086353302, 0.0, 0.0, 0.0, -1.0]"
1520440551246792986,,348,,1520440551,216754992,'',0,"[-0.0036653350107371807, -0.05213560536503792, 0.028267964720726013, 0.5223566293716431, 0.0, 0.0, 0.0, -1.0]"
1520440551322911109,,349,,1520440551,315911592,'',0,"[-0.012413903139531612, -0.052424266934394836, 0.028439879417419434, 0.5127224922180176, 0.0, 0.0, 0.0, -1.0]"
1520440551421845583,,350,,1520440551,413654000,'',0,"[0.0013763699680566788, -0.0352059006690979, 0.026728052645921707, 0.5193817019462585, 0.0, 0.0, 0.0, -1.0]"
1520440551548679398,,351,,1520440551,509113928,'',0,"[2.9063783586025238e-05, -0.07190005481243134, 0.025349225848913193, 0.5133839845657349, 0.0, 0.0, 0.0, -1.0]"
1520440551650767565,,352,,1520440551,614769808,'',0,"[0.00317369750700891, -0.03771311044692993, 0.025133522227406502, 0.5089480876922607, 0.0, 0.0, 0.0, -1.0]"
1520440551745485375,,353,,1520440551,710808440,'',0,"[0.001264041755348444, -0.0202554389834404, 0.023201072588562965, 0.5168195366859436, 0.0, 0.0, 0.0, -1.0]"
1520440551821987185,,354,,1520440551,811680984,'',0,"[-0.00820917822420597, -0.0478869266808033, 0.022155657410621643, 0.5155565738677979, 0.0, 0.0, 0.0, -1.0]"
1520440552016400063,,355,,1520440552,10478760,'',0,"[0.014575779438018799, -0.03928162157535553, 0.02131754159927368, 0.5135589838027954, 0.0, 0.0, 0.0, -1.0]"
1520440552122359311,,356,,1520440552,114799976,'',0,"[0.0032973114866763353, -0.03628736734390259, 0.019874537363648415, 0.5085729360580444, 0.0, 0.0, 0.0, -1.0]"
1520440552252873213,,357,,1520440552,213965608,'',0,"[0.008157863281667233, -0.027336077764630318, 0.019445210695266724, 0.5049089193344116, 0.0, 0.0, 0.0, -1.0]"
1520440552326542422,,358,,1520440552,314969216,'',0,"[-0.00797972921282053, -0.037706874310970306, 0.01873619295656681, 0.5104700326919556, 0.0, 0.0, 0.0, -1.0]"
1520440552453290484,,359,,1520440552,410410816,'',0,"[0.016965661197900772, -0.03552667424082756, 0.018514573574066162, 0.5069499015808105, 0.0, 0.0, 0.0, -1.0]"
1520440552629108269,,360,,1520440552,615617248,'',0,"[0.0005423622205853462, -0.05382893979549408, 0.015318398363888264, 0.5105023980140686, 0.0, 0.0, 0.0, -1.0]"
1520440552852044322,,361,,1520440552,823500392,'',0,"[0.015347011387348175, -0.04075564816594124, 0.01449063140898943, 0.5001622438430786, 0.0, 0.0, 0.0, -1.0]"
1520440552931735887,,362,,1520440552,908719563,'',0,"[-0.009468551725149155, -0.04297967627644539, 0.013686046935617924, 0.4903377294540405, 0.0, 0.0, 0.0, -1.0]"
1520440553059847823,,363,,1520440553,12927456,'',0,"[0.004820376634597778, -0.052316125482320786, 0.014596095308661461, 0.48905354738235474, 0.0, 0.0, 0.0, -1.0]"
1520440553224529352,,364,,1520440553,215206869,'',0,"[0.01252557709813118, -0.09805317968130112, 0.018048064783215523, 0.5490727424621582, 0.0, 0.0, 0.0, -1.0]"
1520440553320298735,,365,,1520440553,310822130,'',0,"[0.017144938930869102, -0.0570039227604866, 0.01671852543950081, 0.5447823405265808, 0.0, 0.0, 0.0, -1.0]"
1520440553448876099,,366,,1520440553,417437544,'',0,"[-0.013113418594002724, -0.07474759966135025, 0.015287242829799652, 0.5322951674461365, 0.0, 0.0, 0.0, -1.0]"
1520440553537073924,,367,,1520440553,503986661,'',0,"[-0.005139734596014023, -0.07949640601873398, 0.014703118242323399, 0.5188461542129517, 0.0, 0.0, 0.0, -1.0]"
1520440553624280543,,368,,1520440553,611877200,'',0,"[0.005349357612431049, -0.03766480088233948, 0.01453658752143383, 0.5112775564193726, 0.0, 0.0, 0.0, -1.0]"
1520440553723790493,,369,,1520440553,712953656,'',0,"[-0.0022712526842951775, -0.044605888426303864, 0.016429167240858078, 0.5055722594261169, 0.0, 0.0, 0.0, -1.0]"
1520440553825960286,,370,,1520440553,810380600,'',0,"[0.006078648380935192, -0.04777165874838829, 0.015619968064129353, 0.5011689066886902, 0.0, 0.0, 0.0, -1.0]"
1520440553926316534,,371,,1520440553,909445240,'',0,"[-0.01145565789192915, -0.06100613623857498, 0.01799069158732891, 0.5018466711044312, 0.0, 0.0, 0.0, -1.0]"
1520440554022053897,,372,,1520440554,14293792,'',0,"[-0.0017368531553074718, -0.040904682129621506, 0.019957171753048897, 0.5148101449012756, 0.0, 0.0, 0.0, -1.0]"
1520440554139129621,,373,,1520440554,119569064,'',0,"[-0.0004096317570656538, -0.02889864891767502, 0.020298268646001816, 0.5256078243255615, 0.0, 0.0, 0.0, -1.0]"
1520440554245911317,,374,,1520440554,221564592,'',0,"[-0.006373322103172541, -0.05174386128783226, 0.021399566903710365, 0.5269494652748108, 0.0, 0.0, 0.0, -1.0]"
1520440554332669383,,375,,1520440554,319543544,'',0,"[0.0010098065249621868, -0.03614797443151474, 0.02249213680624962, 0.522881805896759, 0.0, 0.0, 0.0, -1.0]"
1520440554444288251,,376,,1520440554,418033832,'',0,"[0.014811987057328224, -0.029621165245771408, 0.024123799055814743, 0.522490382194519, 0.0, 0.0, 0.0, -1.0]"
1520440554552414232,,377,,1520440554,529670087,'',0,"[0.025448204949498177, -0.03668033704161644, 0.024329379200935364, 0.5303075909614563, 0.0, 0.0, 0.0, -1.0]"
1520440554636235031,,378,,1520440554,636608008,'',0,"[0.0031608035787940025, -0.057678163051605225, 0.025320757180452347, 0.531722903251648, 0.0, 0.0, 0.0, -1.0]"
1520440554749762701,,379,,1520440554,729515780,'',0,"[-0.012243508361279964, -0.01982136256992817, 0.025608286261558533, 0.5265527963638306, 0.0, 0.0, 0.0, -1.0]"
1520440554853477640,,380,,1520440554,826608480,'',0,"[0.008402187377214432, -0.04639394208788872, 0.02699216827750206, 0.5199392437934875, 0.0, 0.0, 0.0, -1.0]"
1520440554972332386,,381,,1520440554,932024256,'',0,"[-7.476488826796412e-05, -0.05115218460559845, 0.026775814592838287, 0.5205479860305786, 0.0, 0.0, 0.0, -1.0]"
1520440555043648677,,382,,1520440555,28517808,'',0,"[0.005682986229658127, -0.05103018879890442, 0.02737922966480255, 0.5291821360588074, 0.0, 0.0, 0.0, -1.0]"
1520440555146507990,,383,,1520440555,129281520,'',0,"[0.008150167763233185, -0.02946697734296322, 0.026989826932549477, 0.5278924107551575, 0.0, 0.0, 0.0, -1.0]"
1520440555250138272,,384,,1520440555,231434056,'',0,"[0.019846510142087936, -0.03598684445023537, 0.02634960226714611, 0.5237783789634705, 0.0, 0.0, 0.0, -1.0]"
1520440555344462584,,385,,1520440555,334305104,'',0,"[0.004057698883116245, -0.04125712439417839, 0.02540946751832962, 0.5290685296058655, 0.0, 0.0, 0.0, -1.0]"
1520440555477262217,,386,,1520440555,439659288,'',0,"[0.00011529680341482162, -0.03320109844207764, 0.026034414768218994, 0.5314235687255859, 0.0, 0.0, 0.0, -1.0]"
1520440555546159900,,387,,1520440555,535890944,'',0,"[0.022640541195869446, -0.04770518094301224, 0.02523908205330372, 0.5295008420944214, 0.0, 0.0, 0.0, -1.0]"
1520440555645773935,,388,,1520440555,645465928,'',0,"[0.006972234696149826, -0.04147474840283394, 0.025987563654780388, 0.5220398902893066, 0.0, 0.0, 0.0, -1.0]"
1520440555750928447,,389,,1520440555,746639152,'',0,"[-0.010750376619398594, -0.039280299097299576, 0.028008900582790375, 0.5171319246292114, 0.0, 0.0, 0.0, -1.0]"
1520440555852298614,,390,,1520440555,842508824,'',0,"[9.6077099442482e-05, -0.04826357960700989, 0.02762552909553051, 0.5266584157943726, 0.0, 0.0, 0.0, -1.0]"
1520440555953351143,,391,,1520440555,941783680,'',0,"[0.018274862319231033, -0.049794912338256836, 0.029365304857492447, 0.5241395831108093, 0.0, 0.0, 0.0, -1.0]"
1520440556055188450,,392,,1520440556,41393968,'',0,"[-0.013943077996373177, -0.05319783836603165, 0.027185941115021706, 0.5369778275489807, 0.0, 0.0, 0.0, -1.0]"
1520440556169178792,,393,,1520440556,141586584,'',0,"[-0.0170124601572752, -0.049423255026340485, 0.027700159698724747, 0.5341876149177551, 0.0, 0.0, 0.0, -1.0]"
1520440556251740893,,394,,1520440556,247116312,'',0,"[0.011891905218362808, -0.06365782767534256, 0.028821028769016266, 0.5251654982566833, 0.0, 0.0, 0.0, -1.0]"
1520440556377808667,,395,,1520440556,344155960,'',0,"[0.015537139028310776, -0.01033163070678711, 0.02878403663635254, 0.5316897034645081, 0.0, 0.0, 0.0, -1.0]"
1520440556476503126,,396,,1520440556,452677777,'',0,"[0.004934912547469139, -0.052013397216796875, 0.027737848460674286, 0.52651047706604, 0.0, 0.0, 0.0, -1.0]"
1520440556550256506,,397,,1520440556,553936720,'',0,"[0.005383647046983242, -0.03859018161892891, 0.025725260376930237, 0.5413786172866821, 0.0, 0.0, 0.0, -1.0]"
1520440556652070237,,398,,1520440556,633520997,'',0,"[-0.010215070098638535, -0.03837314620614052, 0.022539041936397552, 0.5447404980659485, 0.0, 0.0, 0.0, -1.0]"
1520440556779963692,,399,,1520440556,752793382,'',0,"[0.017181718721985817, -0.044173598289489746, 0.022827373817563057, 0.538267195224762, 0.0, 0.0, 0.0, -1.0]"
1520440556898515908,,400,,1520440556,852585928,'',0,"[-0.00311940535902977, -0.040029749274253845, 0.022215811535716057, 0.5318005681037903, 0.0, 0.0, 0.0, -1.0]"
1520440556976408515,,401,,1520440556,953219288,'',0,"[0.012112774886190891, -0.037506651133298874, 0.022348221391439438, 0.533812403678894, 0.0, 0.0, 0.0, -1.0]"
1520440557078744025,,402,,1520440557,59164840,'',0,"[0.002997309435158968, -0.03527495265007019, 0.020673591643571854, 0.5305787920951843, 0.0, 0.0, 0.0, -1.0]"
1520440557176699529,,403,,1520440557,156345544,'',0,"[-0.007028251886367798, -0.04033156856894493, 0.020256314426660538, 0.5321876406669617, 0.0, 0.0, 0.0, -1.0]"
1520440557263167740,,404,,1520440557,260449800,'',0,"[0.01203133538365364, -0.0342276506125927, 0.019263651221990585, 0.5417148470878601, 0.0, 0.0, 0.0, -1.0]"
1520440557377805096,,405,,1520440557,355370552,'',0,"[0.010755362920463085, -0.06072910130023956, 0.01925051026046276, 0.5366188883781433, 0.0, 0.0, 0.0, -1.0]"
1520440557462157296,,406,,1520440557,453121120,'',0,"[-0.016527127474546432, -0.046009764075279236, 0.017945807427167892, 0.5386496186256409, 0.0, 0.0, 0.0, -1.0]"
1520440557563200242,,407,,1520440557,553239696,'',0,"[0.005916653200984001, -0.04371655732393265, 0.01847289502620697, 0.5379795432090759, 0.0, 0.0, 0.0, -1.0]"
1520440557689552764,,408,,1520440557,661951719,'',0,"[0.0039556026458740234, -0.03967525064945221, 0.01898706704378128, 0.5360658764839172, 0.0, 0.0, 0.0, -1.0]"
1520440557763414214,,409,,1520440557,750193106,'',0,"[0.00047499965876340866, -0.02233721688389778, 0.01991402916610241, 0.5440605282783508, 0.0, 0.0, 0.0, -1.0]"
1520440557891915800,,410,,1520440557,857466680,'',0,"[0.010006599128246307, -0.03817962482571602, 0.019351838156580925, 0.5427122712135315, 0.0, 0.0, 0.0, -1.0]"
1520440557978824638,,411,,1520440557,941449231,'',0,"[0.007281113415956497, -0.06111275032162666, 0.020598482340574265, 0.5406710505485535, 0.0, 0.0, 0.0, -1.0]"
1520440558064909450,,412,,1520440558,61723616,'',0,"[-0.007413965649902821, -0.056415848433971405, 0.017843497917056084, 0.5365564227104187, 0.0, 0.0, 0.0, -1.0]"
1520440558172905066,,413,,1520440558,154062471,'',0,"[0.018225181847810745, -0.037222109735012054, 0.02197154052555561, 0.5389829277992249, 0.0, 0.0, 0.0, -1.0]"
1520440558282938268,,414,,1520440558,251325432,'',0,"[-0.007425234187394381, -0.031536705791950226, 0.021193038672208786, 0.5419259667396545, 0.0, 0.0, 0.0, -1.0]"
1520440558370813734,,415,,1520440558,353374792,'',0,"[0.0005317917093634605, -0.05590308830142021, 0.020516496151685715, 0.5405106544494629, 0.0, 0.0, 0.0, -1.0]"
1520440558463471809,,416,,1520440558,456970807,'',0,"[0.004773963242769241, -0.04522143676877022, 0.02216223254799843, 0.5400165319442749, 0.0, 0.0, 0.0, -1.0]"
1520440558571970775,,417,,1520440558,554825296,'',0,"[0.011442409828305244, -0.033848922699689865, 0.022875776514410973, 0.45897117257118225, 0.0, 0.0, 0.0, -1.0]"
1520440558664203541,,418,,1520440558,648729400,'',0,"[0.00952206365764141, -0.030904052779078484, 0.023332564160227776, 0.4795558452606201, 0.0, 0.0, 0.0, -1.0]"
1520440558766570132,,419,,1520440558,751073904,'',0,"[0.004680369980633259, -0.0634266585111618, 0.02335977554321289, 0.5022769570350647, 0.0, 0.0, 0.0, -1.0]"
1520440558863457152,,420,,1520440558,851599288,'',0,"[0.0039871386252343655, -0.03346770256757736, 0.024594537913799286, 0.5156139731407166, 0.0, 0.0, 0.0, -1.0]"
1520440558977666972,,421,,1520440558,942806136,'',0,"[0.01304905116558075, -0.048682406544685364, 0.026042519137263298, 0.5220983028411865, 0.0, 0.0, 0.0, -1.0]"
1520440559077150058,,422,,1520440559,63244171,'',0,"[0.009808017872273922, -0.04683972895145416, 0.025157436728477478, 0.5305760502815247, 0.0, 0.0, 0.0, -1.0]"
1520440559191969351,,423,,1520440559,161969048,'',0,"[0.004594549536705017, -0.03605937585234642, 0.024020954966545105, 0.5340277552604675, 0.0, 0.0, 0.0, -1.0]"
1520440559269685692,,424,,1520440559,260169056,'',0,"[0.019327864050865173, -0.05241020396351814, 0.02395988628268242, 0.537760853767395, 0.0, 0.0, 0.0, -1.0]"
1520440559357389664,,425,,1520440559,355488376,'',0,"[0.019069377332925797, -0.020152732729911804, 0.023349760100245476, 0.5486841797828674, 0.0, 0.0, 0.0, -1.0]"
1520440559465957914,,426,,1520440559,452810960,'',0,"[0.022087667137384415, -0.03297392278909683, 0.02384842187166214, 0.5367499589920044, 0.0, 0.0, 0.0, -1.0]"
1520440559571211608,,427,,1520440559,557198784,'',0,"[0.008492156863212585, -0.03420345485210419, 0.02161593735218048, 0.5294411182403564, 0.0, 0.0, 0.0, -1.0]"
1520440559680046402,,428,,1520440559,652344576,'',0,"[-0.006970656104385853, -0.04477757215499878, 0.022485898807644844, 0.5363284945487976, 0.0, 0.0, 0.0, -1.0]"
1520440559774013260,,429,,1520440559,756434048,'',0,"[0.00836548488587141, -0.049760568886995316, 0.023106591776013374, 0.5319119691848755, 0.0, 0.0, 0.0, -1.0]"
1520440559877669077,,430,,1520440559,856613056,'',0,"[0.0098743736743927, -0.02176184393465519, 0.023579109460115433, 0.5392572283744812, 0.0, 0.0, 0.0, -1.0]"
1520440559962284250,,431,,1520440559,958475248,'',0,"[0.02244909293949604, -0.041394345462322235, 0.025482119992375374, 0.5366804003715515, 0.0, 0.0, 0.0, -1.0]"
1520440560062399473,,432,,1520440560,58178184,'',0,"[0.014111259952187538, -0.06485729664564133, 0.021371740847826004, 0.5340844988822937, 0.0, 0.0, 0.0, -1.0]"
1520440560181331421,,433,,1520440560,155907592,'',0,"[-0.015576821751892567, -0.0442449115216732, 0.022163569927215576, 0.5361141562461853, 0.0, 0.0, 0.0, -1.0]"
1520440560270487658,,434,,1520440560,254599888,'',0,"[0.007436711341142654, -0.039129506796598434, 0.02128172665834427, 0.5361452102661133, 0.0, 0.0, 0.0, -1.0]"
1520440560383704332,,435,,1520440560,356255888,'',0,"[0.014317026361823082, -0.04456111416220665, 0.022302445024251938, 0.5336624979972839, 0.0, 0.0, 0.0, -1.0]"
1520440560462542832,,436,,1520440560,451373784,'',0,"[-0.013553793542087078, -0.025120452046394348, 0.022045332938432693, 0.535672664642334, 0.0, 0.0, 0.0, -1.0]"
1520440560566708677,,437,,1520440560,549618904,'',0,"[0.0060418229550123215, -0.05547013878822327, 0.02007283642888069, 0.528846263885498, 0.0, 0.0, 0.0, -1.0]"
1520440560676627671,,438,,1520440560,654559256,'',0,"[0.019964711740612984, -0.0479169636964798, 0.02078426629304886, 0.5253080129623413, 0.0, 0.0, 0.0, -1.0]"
1520440560777107889,,439,,1520440560,760115360,'',0,"[0.014519952237606049, -0.02239181473851204, 0.021931398659944534, 0.5246115922927856, 0.0, 0.0, 0.0, -1.0]"
1520440560898613973,,440,,1520440560,851541656,'',0,"[0.018080905079841614, -0.02406228706240654, 0.021727614104747772, 0.5323336124420166, 0.0, 0.0, 0.0, -1.0]"
1520440560961878974,,441,,1520440560,945970680,'',0,"[0.003098477143794298, -0.04676835238933563, 0.021822405979037285, 0.5394096970558167, 0.0, 0.0, 0.0, -1.0]"
1520440561095031245,,442,,1520440561,51485328,'',0,"[0.0024043917655944824, -0.053982801735401154, 0.0238014105707407, 0.5398088097572327, 0.0, 0.0, 0.0, -1.0]"
1520440561175315211,,443,,1520440561,149238728,'',0,"[-0.004013792611658573, -0.08251411467790604, 0.023376116529107094, 0.5346987843513489, 0.0, 0.0, 0.0, -1.0]"
1520440561293207182,,444,,1520440561,258934192,'',0,"[-0.013587711378932, -0.044055841863155365, 0.024810874834656715, 0.5346765518188477, 0.0, 0.0, 0.0, -1.0]"
1520440561377336922,,445,,1520440561,349092332,'',0,"[0.018701771274209023, -0.06535446643829346, 0.025266356766223907, 0.5318970680236816, 0.0, 0.0, 0.0, -1.0]"
1520440561477782895,,446,,1520440561,465627212,'',0,"[0.0035179019905626774, -0.04494312405586243, 0.026516033336520195, 0.5327280163764954, 0.0, 0.0, 0.0, -1.0]"
1520440561595181160,,447,,1520440561,564487072,'',0,"[0.02150779590010643, -0.075215645134449, 0.026800287887454033, 0.5308343172073364, 0.0, 0.0, 0.0, -1.0]"
1520440561679934620,,448,,1520440561,640494375,'',0,"[0.0052455575205385685, -0.04052829369902611, 0.02680807188153267, 0.5326474905014038, 0.0, 0.0, 0.0, -1.0]"
1520440561777796789,,449,,1520440561,765812305,'',0,"[0.026179110631346703, -0.0636504665017128, 0.026847776025533676, 0.5370708107948303, 0.0, 0.0, 0.0, -1.0]"
1520440561877031538,,450,,1520440561,858782072,'',0,"[0.005640040151774883, -0.04760152846574783, 0.02600277028977871, 0.538302481174469, 0.0, 0.0, 0.0, -1.0]"
1520440561971767016,,451,,1520440561,968273584,'',0,"[0.021830689162015915, -0.05544634535908699, 0.025953441858291626, 0.5338122844696045, 0.0, 0.0, 0.0, -1.0]"
1520440562084545136,,452,,1520440562,53796669,'',0,"[-0.009243215434253216, -0.04957079887390137, 0.02634231001138687, 0.5364657640457153, 0.0, 0.0, 0.0, -1.0]"
1520440562173092121,,453,,1520440562,153330112,'',0,"[0.028962818905711174, -0.04162747785449028, 0.024648940190672874, 0.533210277557373, 0.0, 0.0, 0.0, -1.0]"
1520440562267511273,,454,,1520440562,255474408,'',0,"[-0.0032839833293110132, -0.029757827520370483, 0.024459924548864365, 0.5356534719467163, 0.0, 0.0, 0.0, -1.0]"
1520440562369569454,,455,,1520440562,363996232,'',0,"[0.009372747503221035, -0.06784293800592422, 0.025158729404211044, 0.5309547185897827, 0.0, 0.0, 0.0, -1.0]"
1520440562471408891,,456,,1520440562,442397690,'',0,"[-0.001751077244989574, -0.033378325402736664, 0.02432652749121189, 0.5365179777145386, 0.0, 0.0, 0.0, -1.0]"
1520440562572792030,,457,,1520440562,560798636,'',0,"[0.01856980472803116, -0.04204070195555687, 0.024692773818969727, 0.5358522534370422, 0.0, 0.0, 0.0, -1.0]"
1520440562676234847,,458,,1520440562,662610000,'',0,"[0.011234947480261326, -0.049161575734615326, 0.02367260307073593, 0.5339434146881104, 0.0, 0.0, 0.0, -1.0]"
1520440562777197987,,459,,1520440562,767111592,'',0,"[0.014062730595469475, -0.04194148629903793, 0.02355899102985859, 0.5315374732017517, 0.0, 0.0, 0.0, -1.0]"
1520440562878220144,,460,,1520440562,861791056,'',0,"[0.003537067212164402, -0.0684012621641159, 0.022468965500593185, 0.4829082787036896, 0.0, 0.0, 0.0, -1.0]"
1520440563092702962,,461,,1520440563,66607464,'',0,"[0.0038024585228413343, -0.04833746328949928, 0.01979966089129448, 0.5274492502212524, 0.0, 0.0, 0.0, -1.0]"
1520440563194545067,,462,,1520440563,150800781,'',0,"[-0.000197630375623703, -0.03427375108003616, 0.02030847780406475, 0.5302209258079529, 0.0, 0.0, 0.0, -1.0]"
1520440563282366096,,463,,1520440563,249174280,'',0,"[0.0076419757679104805, -0.050222549587488174, 0.02039353922009468, 0.5395631790161133, 0.0, 0.0, 0.0, -1.0]"
1520440563391679707,,464,,1520440563,362900672,'',0,"[0.004070403054356575, -0.05611395835876465, 0.021876221522688866, 0.5371604561805725, 0.0, 0.0, 0.0, -1.0]"
1520440563476207894,,465,,1520440563,454410771,'',0,"[-0.004003916867077351, -0.026619892567396164, 0.02270253747701645, 0.5338761210441589, 0.0, 0.0, 0.0, -1.0]"
1520440563572817256,,466,,1520440563,556809896,'',0,"[0.009537586942315102, -0.0651751235127449, 0.02215735986828804, 0.5356401801109314, 0.0, 0.0, 0.0, -1.0]"
1520440563671804806,,467,,1520440563,655593528,'',0,"[0.014010637067258358, -0.05049396678805351, 0.023945316672325134, 0.5353677272796631, 0.0, 0.0, 0.0, -1.0]"
1520440563776367828,,468,,1520440563,754790808,'',0,"[-0.002063468564301729, -0.05670002102851868, 0.023926179856061935, 0.5187399983406067, 0.0, 0.0, 0.0, -1.0]"
1520440563870776953,,469,,1520440563,858431960,'',0,"[0.012156371027231216, -0.042210813611745834, 0.024202849715948105, 0.5177131295204163, 0.0, 0.0, 0.0, -1.0]"
1520440563971982692,,470,,1520440563,961875840,'',0,"[-0.004964018240571022, -0.026889825239777565, 0.027454005554318428, 0.5327374935150146, 0.0, 0.0, 0.0, -1.0]"
1520440564067067284,,471,,1520440564,63113760,'',0,"[0.007349996827542782, -0.056640930473804474, 0.02692653238773346, 0.5397615432739258, 0.0, 0.0, 0.0, -1.0]"
1520440564174065892,,472,,1520440564,158477032,'',0,"[0.005112860817462206, -0.057986997067928314, 0.028466414660215378, 0.5465584993362427, 0.0, 0.0, 0.0, -1.0]"
1520440564277358905,,473,,1520440564,265545112,'',0,"[-0.0024922117590904236, -0.06075010448694229, 0.03100845217704773, 0.5384743213653564, 0.0, 0.0, 0.0, -1.0]"
1520440564372046517,,474,,1520440564,359323632,'',0,"[0.01859629526734352, -0.047864750027656555, 0.030091308057308197, 0.5330055356025696, 0.0, 0.0, 0.0, -1.0]"
1520440564477565398,,475,,1520440564,463800976,'',0,"[0.006377720274031162, -0.03989693149924278, 0.030072437599301338, 0.5256723761558533, 0.0, 0.0, 0.0, -1.0]"
1520440564588743772,,476,,1520440564,563711776,'',0,"[0.0014586024917662144, -0.04299837723374367, 0.028114695101976395, 0.516329288482666, 0.0, 0.0, 0.0, -1.0]"
1520440564684472130,,477,,1520440564,662543048,'',0,"[-0.006232802756130695, -0.06030527129769325, 0.02878166362643242, 0.5224601030349731, 0.0, 0.0, 0.0, -1.0]"
1520440564816890167,,478,,1520440564,770149464,'',0,"[0.0042499396950006485, -0.04115090146660805, 0.0283790472894907, 0.5325753688812256, 0.0, 0.0, 0.0, -1.0]"
1520440564898033512,,479,,1520440564,859238578,'',0,"[0.014235402457416058, -0.04364745318889618, 0.028500264510512352, 0.5291116237640381, 0.0, 0.0, 0.0, -1.0]"
1520440564973442315,,480,,1520440564,957038424,'',0,"[-0.014913062565028667, -0.04957478865981102, 0.027750922366976738, 0.5272284150123596, 0.0, 0.0, 0.0, -1.0]"
1520440565076241535,,481,,1520440565,63382680,'',0,"[0.0016777731943875551, -0.039233189076185226, 0.029619954526424408, 0.5181862115859985, 0.0, 0.0, 0.0, -1.0]"
1520440565194138830,,482,,1520440565,162262776,'',0,"[0.011028291657567024, -0.0453106053173542, 0.02938331849873066, 0.5164828300476074, 0.0, 0.0, 0.0, -1.0]"
1520440565281010124,,483,,1520440565,257669784,'',0,"[0.03238173946738243, -0.055832985788583755, 0.030184149742126465, 0.517922043800354, 0.0, 0.0, 0.0, -1.0]"
1520440565376367555,,484,,1520440565,369522223,'',0,"[-0.009685678407549858, -0.052172690629959106, 0.029511012136936188, 0.5241655707359314, 0.0, 0.0, 0.0, -1.0]"
1520440565477696249,,485,,1520440565,465390576,'',0,"[0.0072949412278831005, -0.046119995415210724, 0.029457708820700645, 0.5293874740600586, 0.0, 0.0, 0.0, -1.0]"
1520440565576378792,,486,,1520440565,565803608,'',0,"[0.012164208106696606, -0.06002509593963623, 0.028408752754330635, 0.527260959148407, 0.0, 0.0, 0.0, -1.0]"
1520440565676524188,,487,,1520440565,670919696,'',0,"[0.0008344408124685287, -0.045394860208034515, 0.0293287206441164, 0.5234745740890503, 0.0, 0.0, 0.0, -1.0]"
1520440565772833032,,488,,1520440565,761353952,'',0,"[0.024395031854510307, -0.04585656896233559, 0.025858979672193527, 0.5256331562995911, 0.0, 0.0, 0.0, -1.0]"
1520440565872537568,,489,,1520440565,860935184,'',0,"[-0.025321781635284424, -0.06944451481103897, 0.02638867124915123, 0.5376953482627869, 0.0, 0.0, 0.0, -1.0]"
1520440566001258728,,490,,1520440565,966019880,'',0,"[0.0003049082588404417, -0.05401848256587982, 0.02941938303411007, 0.5456573367118835, 0.0, 0.0, 0.0, -1.0]"
1520440566076611629,,491,,1520440566,66285280,'',0,"[0.008102831430733204, -0.03967767208814621, 0.03163031116127968, 0.541143536567688, 0.0, 0.0, 0.0, -1.0]"
1520440566190887580,,492,,1520440566,166363592,'',0,"[0.024974487721920013, -0.05038410425186157, 0.03257293999195099, 0.5271778702735901, 0.0, 0.0, 0.0, -1.0]"
1520440566271458802,,493,,1520440566,268893296,'',0,"[0.007621060591191053, -0.047751471400260925, 0.03289952874183655, 0.5265180468559265, 0.0, 0.0, 0.0, -1.0]"
