rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1520440556743662360,,202,,1520440556,742596417,'',22.5189990997,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.623000144958496, 5.623000144958496, 5.623000144958496, 5.623000144958496]","""id0""",''
1520440556944393231,,203,,1520440556,943642563,'',22.5119991302,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440557152856102,,204,,1520440557,150583007,'',22.5090007782,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440557370592092,,205,,1520440557,369354213,'',22.4960002899,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440557541930664,,206,,1520440557,541335768,'',22.4950008392,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440557758388938,,207,,1520440557,757519229,'',22.4909992218,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440557947576972,,208,,1520440557,946981014,'',22.4880008698,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440558142598611,,209,,1520440558,142119140,'',22.4850006104,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440558351482008,,210,,1520440558,350933935,'',22.4740009308,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60099983215332, 5.60099983215332, 5.60099983215332, 5.60099983215332]","""id0""",''
1520440558545075142,,211,,1520440558,543987993,'',22.4810009003,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.664999961853027, 5.664999961853027, 5.664999961853027, 5.664999961853027]","""id0""",''
1520440558742456889,,212,,1520440558,742168011,'',22.4880008698,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440558950968048,,213,,1520440558,950294627,'',22.4869995117,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440559144677108,,214,,1520440559,143918191,'',22.4790000916,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440559357631832,,215,,1520440559,355463237,'',22.4780006409,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440559541751850,,216,,1520440559,541293337,'',22.4769992828,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.610000133514404, 5.610000133514404, 5.610000133514404, 5.610000133514404]","""id0""",''
1520440559752283008,,217,,1520440559,751618999,'',22.4720001221,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440559942246878,,218,,1520440559,941990652,'',22.4619998932,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.604000091552734, 5.604000091552734, 5.604000091552734, 5.604000091552734]","""id0""",''
1520440560141998755,,219,,1520440560,141747867,'',22.4519996643,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440560352186311,,220,,1520440560,351130199,'',22.4430007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.610000133514404, 5.610000133514404, 5.610000133514404, 5.610000133514404]","""id0""",''
1520440560551758432,,221,,1520440560,550641129,'',22.4430007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440560951251383,,222,,1520440560,950872215,'',22.4349994659,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60099983215332, 5.60099983215332, 5.60099983215332, 5.60099983215332]","""id0""",''
1520440561152604176,,223,,1520440561,151695876,'',22.4349994659,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.611999988555908, 5.611999988555908, 5.611999988555908, 5.611999988555908]","""id0""",''
1520440561351365680,,224,,1520440561,350371728,'',22.4330005646,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440561550533426,,225,,1520440561,550212356,'',22.4319992065,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.610000133514404, 5.610000133514404, 5.610000133514404, 5.610000133514404]","""id0""",''
1520440561754896524,,226,,1520440561,754548218,'',22.4330005646,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440561953358277,,227,,1520440561,953006372,'',22.4309997559,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440562146246830,,228,,1520440562,145223174,'',22.4300003052,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440562356244374,,229,,1520440562,355412344,'',22.4290008545,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440562550117647,,230,,1520440562,549752463,'',22.420999527,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.590000152587891, 5.590000152587891, 5.590000152587891, 5.590000152587891]","""id0""",''
1520440562750445011,,231,,1520440562,750025500,'',22.4190006256,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.611999988555908, 5.611999988555908, 5.611999988555908, 5.611999988555908]","""id0""",''
1520440562952617124,,232,,1520440562,951904298,'',22.4300003052,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.611999988555908, 5.611999988555908, 5.611999988555908, 5.611999988555908]","""id0""",''
1520440563153957505,,233,,1520440563,153536265,'',22.4279994965,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440563354840265,,234,,1520440563,354272816,'',22.4260005951,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440563552751857,,235,,1520440563,552199188,'',22.4249992371,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440563752142410,,236,,1520440563,751680386,'',22.4230003357,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440563953110953,,237,,1520440563,952604169,'',22.4239997864,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.610000133514404, 5.610000133514404, 5.610000133514404, 5.610000133514404]","""id0""",''
1520440564166377155,,238,,1520440564,165454510,'',22.4230003357,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.590000152587891, 5.590000152587891, 5.590000152587891, 5.590000152587891]","""id0""",''
1520440564350431376,,239,,1520440564,350151455,'',22.4169998169,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440564588933977,,240,,1520440564,587628527,'',22.4179992676,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.611999988555908, 5.611999988555908, 5.611999988555908, 5.611999988555908]","""id0""",''
1520440564756759111,,241,,1520440564,756479202,'',22.4200000763,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.604000091552734, 5.604000091552734, 5.604000091552734, 5.604000091552734]","""id0""",''
1520440564970938655,,242,,1520440564,970273637,'',22.4120006561,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440565151001814,,243,,1520440565,150646178,'',22.4099998474,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.604000091552734, 5.604000091552734, 5.604000091552734, 5.604000091552734]","""id0""",''
1520440565362677657,,244,,1520440565,361927754,'',22.4130001068,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.610000133514404, 5.610000133514404, 5.610000133514404, 5.610000133514404]","""id0""",''
1520440565551430784,,245,,1520440565,550996142,'',22.4139995575,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440565751097689,,246,,1520440565,750186328,'',22.4109992981,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440565977379769,,247,,1520440565,976857027,'',22.4139995575,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.590000152587891, 5.590000152587891, 5.590000152587891, 5.590000152587891]","""id0""",''
1520440566191130751,,248,,1520440566,190309565,'',22.4090003967,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440566365601221,,249,,1520440566,365061922,'',22.4050006866,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440566577483770,,250,,1520440566,576403460,'',22.4029998779,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440566752580758,,251,,1520440566,752234934,'',22.4029998779,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440566962231310,,252,,1520440566,961769229,'',22.3999996185,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440567163455296,,253,,1520440567,162973706,'',22.4020004272,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440567395200146,,254,,1520440567,394531339,'',22.3990001678,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440567577229631,,255,,1520440567,576698347,'',22.3920001984,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440567776986935,,256,,1520440567,775538802,'',22.388999939,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5960001945495605, 5.5960001945495605, 5.5960001945495605, 5.5960001945495605]","""id0""",''
1520440567991763839,,257,,1520440567,989477367,'',22.3869991302,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440568163407853,,258,,1520440568,162536953,'',22.3819999695,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440568358733520,,259,,1520440568,358494902,'',22.3819999695,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.590000152587891, 5.590000152587891, 5.590000152587891, 5.590000152587891]","""id0""",''
1520440568588221275,,260,,1520440568,587593661,'',22.3840007782,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440568775463035,,261,,1520440568,774833265,'',22.3819999695,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440568978945433,,262,,1520440568,978572006,'',22.3840007782,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.604000091552734, 5.604000091552734, 5.604000091552734, 5.604000091552734]","""id0""",''
1520440569197883482,,263,,1520440569,197006098,'',22.3770008087,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.573999881744385, 5.573999881744385, 5.573999881744385, 5.573999881744385]","""id0""",''
1520440569372374775,,264,,1520440569,372030686,'',22.3740005493,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440569562353734,,265,,1520440569,561554329,'',22.3700008392,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440569793057044,,266,,1520440569,792373340,'',22.3759994507,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.604000091552734, 5.604000091552734, 5.604000091552734, 5.604000091552734]","""id0""",''
1520440569977733384,,267,,1520440569,977079432,'',22.3770008087,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440570191696819,,268,,1520440570,191137735,'',22.3740005493,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440570358145594,,269,,1520440570,357785509,'',22.3740005493,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440570577879999,,270,,1520440570,576265830,'',22.3710002899,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440570762435429,,271,,1520440570,761819990,'',22.3640003204,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440570973301784,,272,,1520440570,972298359,'',22.3649997711,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440571162506552,,273,,1520440571,161840445,'',22.3630008698,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440571365492294,,274,,1520440571,365049730,'',22.3600006104,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440571592571116,,275,,1520440571,591496859,'',22.361000061,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.577000141143799, 5.577000141143799, 5.577000141143799, 5.577000141143799]","""id0""",''
1520440571762477372,,276,,1520440571,761990939,'',22.3549995422,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440571957823363,,277,,1520440571,956965855,'',22.3530006409,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440572157503627,,278,,1520440572,156678164,'',22.3549995422,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440572361801740,,279,,1520440572,361289013,'',22.3500003815,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440572558209699,,280,,1520440572,557499758,'',22.3470001221,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440572787352186,,281,,1520440572,786208620,'',22.3490009308,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440572953783129,,282,,1520440572,953423174,'',22.3560009003,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440573177509364,,283,,1520440573,177167363,'',22.3560009003,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440573393902091,,284,,1520440573,393403975,'',22.3579998016,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440573580446082,,285,,1520440573,579916126,'',22.361000061,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440573759700483,,286,,1520440573,759277935,'',22.3500003815,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.565999984741211, 5.565999984741211, 5.565999984741211, 5.565999984741211]","""id0""",''
1520440573961450269,,287,,1520440573,961259614,'',22.3449993134,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440574162302350,,288,,1520440574,161988410,'',22.3490009308,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440574371945885,,289,,1520440574,371555864,'',22.3479995728,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.577000141143799, 5.577000141143799, 5.577000141143799, 5.577000141143799]","""id0""",''
1520440574573613943,,290,,1520440574,572414683,'',22.3479995728,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440574774479207,,291,,1520440574,773940512,'',22.3470001221,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440574962596035,,292,,1520440574,962318169,'',22.3439998627,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.571000099182129, 5.571000099182129, 5.571000099182129, 5.571000099182129]","""id0""",''
1520440575194154643,,293,,1520440575,193216416,'',22.3439998627,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.598999977111816, 5.598999977111816, 5.598999977111816, 5.598999977111816]","""id0""",''
1520440575371993967,,294,,1520440575,371561372,'',22.3460006714,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440575572200492,,295,,1520440575,571835395,'',22.3400001526,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.565999984741211, 5.565999984741211, 5.565999984741211, 5.565999984741211]","""id0""",''
1520440575795010089,,296,,1520440575,794075335,'',22.3360004425,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440575971926606,,297,,1520440575,971269784,'',22.3390007019,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440576172738414,,298,,1520440576,172056133,'',22.3379993439,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.573999881744385, 5.573999881744385, 5.573999881744385, 5.573999881744385]","""id0""",''
1520440576372672524,,299,,1520440576,372258414,'',22.3309993744,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5879998207092285, 5.5879998207092285, 5.5879998207092285, 5.5879998207092285]","""id0""",''
1520440576563230150,,300,,1520440576,562754229,'',22.3330001831,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.578999996185303, 5.578999996185303, 5.578999996185303, 5.578999996185303]","""id0""",''
1520440576767680521,,301,,1520440576,766690543,'',22.3309993744,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.559999942779541, 5.559999942779541, 5.559999942779541, 5.559999942779541]","""id0""",''
1520440576962716446,,302,,1520440576,962362194,'',22.3250007629,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440577177246011,,303,,1520440577,176651106,'',22.3239994049,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.573999881744385, 5.573999881744385, 5.573999881744385, 5.573999881744385]","""id0""",''
1520440577381393969,,304,,1520440577,380670468,'',22.3209991455,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.577000141143799, 5.577000141143799, 5.577000141143799, 5.577000141143799]","""id0""",''
1520440577572895844,,305,,1520440577,572328125,'',22.3150005341,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.577000141143799, 5.577000141143799, 5.577000141143799, 5.577000141143799]","""id0""",''
1520440577776857257,,306,,1520440577,776144944,'',22.3180007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.567999839782715, 5.567999839782715, 5.567999839782715, 5.567999839782715]","""id0""",''
1520440577968512106,,307,,1520440577,968016132,'',22.3180007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440578171146209,,308,,1520440578,170878509,'',22.3180007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440578378296933,,309,,1520440578,377229552,'',22.3180007935,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440578574428504,,310,,1520440578,573977889,'',22.3190002441,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.585000038146973, 5.585000038146973, 5.585000038146973, 5.585000038146973]","""id0""",''
1520440578787799246,,311,,1520440578,787307862,'',22.3129997253,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.577000141143799, 5.577000141143799, 5.577000141143799, 5.577000141143799]","""id0""",''
1520440578981089623,,312,,1520440578,980179916,'',22.3150005341,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60099983215332, 5.60099983215332, 5.60099983215332, 5.60099983215332]","""id0""",''
1520440579176770828,,313,,1520440579,176115745,'',22.3299999237,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.5929999351501465, 5.5929999351501465, 5.5929999351501465, 5.5929999351501465]","""id0""",''
1520440579373640261,,314,,1520440579,373111274,'',22.327999115,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.571000099182129, 5.571000099182129, 5.571000099182129, 5.571000099182129]","""id0""",''
1520440579583850634,,315,,1520440579,582954006,'',22.3250007629,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.581999778747559, 5.581999778747559, 5.581999778747559, 5.581999778747559]","""id0""",''
1520440579777115591,,316,,1520440579,776127890,'',22.3409996033,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440579972496324,,317,,1520440579,972170712,'',22.3460006714,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.590000152587891, 5.590000152587891, 5.590000152587891, 5.590000152587891]","""id0""",''
1520440580182367604,,318,,1520440580,181776221,'',22.3630008698,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.631999969482422, 5.631999969482422, 5.631999969482422, 5.631999969482422]","""id0""",''
1520440580372168543,,319,,1520440580,371871060,'',22.3770008087,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440580576829542,,320,,1520440580,576426566,'',22.388999939,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.620999813079834, 5.620999813079834, 5.620999813079834, 5.620999813079834]","""id0""",''
1520440580780399306,,321,,1520440580,779897946,'',22.3980007172,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440580976397008,,322,,1520440580,976076481,'',22.4090003967,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.618000030517578, 5.618000030517578, 5.618000030517578, 5.618000030517578]","""id0""",''
1520440581177125380,,323,,1520440581,176604113,'',22.4139995575,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.614999771118164, 5.614999771118164, 5.614999771118164, 5.614999771118164]","""id0""",''
1520440581373459834,,324,,1520440581,372755383,'',22.4200000763,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440581575531704,,325,,1520440581,575076782,'',22.4330005646,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440581773655967,,326,,1520440581,773176524,'',22.4419994354,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440581977022987,,327,,1520440581,976527156,'',22.4500007629,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.625999927520752, 5.625999927520752, 5.625999927520752, 5.625999927520752]","""id0""",''
1520440582174789267,,328,,1520440582,174338278,'',22.4489994049,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.60699987411499, 5.60699987411499, 5.60699987411499, 5.60699987411499]","""id0""",''
1520440582376506578,,329,,1520440582,376141576,'',22.4500007629,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.618000030517578, 5.618000030517578, 5.618000030517578, 5.618000030517578]","""id0""",''
1520440582575351325,,330,,1520440582,574430998,'',22.4769992828,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.6620001792907715, 5.6620001792907715, 5.6620001792907715, 5.6620001792907715]","""id0""",''
1520440582773224785,,331,,1520440582,772894750,'',22.5090007782,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.670000076293945, 5.670000076293945, 5.670000076293945, 5.670000076293945]","""id0""",''
1520440582971924637,,332,,1520440582,971646323,'',22.5380001068,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.672999858856201, 5.672999858856201, 5.672999858856201, 5.672999858856201]","""id0""",''
1520440583195775537,,333,,1520440583,193336497,'',22.5599994659,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.664999961853027, 5.664999961853027, 5.664999961853027, 5.664999961853027]","""id0""",''
1520440583381868869,,334,,1520440583,381415247,'',22.5809993744,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.676000118255615, 5.676000118255615, 5.676000118255615, 5.676000118255615]","""id0""",''
1520440583577275652,,335,,1520440583,576547748,'',22.6000003815,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.670000076293945, 5.670000076293945, 5.670000076293945, 5.670000076293945]","""id0""",''
1520440583769771623,,336,,1520440583,769394908,'',22.6130008698,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.672999858856201, 5.672999858856201, 5.672999858856201, 5.672999858856201]","""id0""",''
1520440583975914733,,337,,1520440583,975453369,'',22.6270008087,-0.0,nan,nan,nan,1.0,2,0,3,True,"[5.681000232696533, 5.681000232696533, 5.681000232696533, 5.681000232696533]","""id0""",''
