rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,channels
1520440557450594395,,410,,1520440557,453184120,'',"[1575, 1604, 1533, 1595, 0, 0, 0, 0]"
1520440557562852597,,411,,1520440557,548227696,'',"[1565, 1614, 1540, 1586, 0, 0, 0, 0]"
1520440557689178399,,412,,1520440557,662682719,'',"[1566, 1610, 1544, 1579, 0, 0, 0, 0]"
1520440557760680367,,413,,1520440557,750251106,'',"[1583, 1606, 1556, 1577, 0, 0, 0, 0]"
1520440557891636950,,414,,1520440557,857508680,'',"[1569, 1617, 1552, 1580, 0, 0, 0, 0]"
1520440557977654005,,415,,1520440557,941507231,'',"[1559, 1626, 1537, 1590, 0, 0, 0, 0]"
1520440558064671655,,416,,1520440558,57294616,'',"[1567, 1609, 1539, 1585, 0, 0, 0, 0]"
1520440558172621650,,417,,1520440558,150806471,'',"[1559, 1624, 1540, 1584, 0, 0, 0, 0]"
1520440558267853449,,418,,1520440558,246576432,'',"[1577, 1611, 1546, 1581, 0, 0, 0, 0]"
1520440558370170912,,419,,1520440558,350007792,'',"[1569, 1618, 1543, 1583, 0, 0, 0, 0]"
1520440558463358293,,420,,1520440558,457025807,'',"[1568, 1618, 1542, 1582, 0, 0, 0, 0]"
1520440558561840341,,421,,1520440558,546862296,'',"[1523, 1549, 1500, 1508, 0, 0, 0, 0]"
1520440558655092142,,422,,1520440558,648771400,'',"[1532, 1572, 1508, 1529, 0, 0, 0, 0]"
1520440558765873907,,423,,1520440558,747896904,'',"[1544, 1593, 1521, 1547, 0, 0, 0, 0]"
1520440558863065400,,424,,1520440558,847222288,'',"[1545, 1609, 1523, 1564, 0, 0, 0, 0]"
1520440558977502803,,425,,1520440558,943500136,'',"[1553, 1614, 1529, 1564, 0, 0, 0, 0]"
1520440559076546793,,426,,1520440559,58478171,'',"[1547, 1630, 1525, 1582, 0, 0, 0, 0]"
1520440559191172018,,427,,1520440559,157491048,'',"[1570, 1609, 1528, 1586, 0, 0, 0, 0]"
1520440559269554631,,428,,1520440559,260225056,'',"[1557, 1628, 1543, 1576, 0, 0, 0, 0]"
1520440559357264795,,429,,1520440559,355551376,'',"[1581, 1619, 1567, 1568, 0, 0, 0, 0]"
