rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity,x,y,z,acceleration_or_force,x,y,z,yaw,yaw_rate
1520440547697726432,,314,,1520440547,682738944,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440547802106373,,315,,1520440547,790207360,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440547910361803,,316,,1520440547,893981440,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548007897340,,317,,1520440547,996320896,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548100843954,,318,,1520440548,100433280,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548212406552,,319,,1520440548,200285056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548332654624,,320,,1520440548,304285056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548407151017,,321,,1520440548,399346624,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548502060762,,322,,1520440548,495726336,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548620342503,,323,,1520440548,599562752,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548735910172,,324,,1520440548,702758912,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548845994760,,325,,1520440548,813768320,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440548923635986,,326,,1520440548,907478784,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549012624514,,327,,1520440549,12183488,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549115269515,,328,,1520440549,100531712,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549209248545,,329,,1520440549,199550208,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549333726228,,330,,1520440549,305831488,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549450669371,,331,,1520440549,407512576,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549511846335,,332,,1520440549,508512576,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549611848180,,333,,1520440549,603634176,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549744483927,,334,,1520440549,698745344,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549818994538,,335,,1520440549,819614920,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440549947664759,,336,,1520440549,908162916,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550050644720,,337,,1520440550,7232640,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550112125111,,338,,1520440550,111192192,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550212638569,,339,,1520440550,202485312,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550321995415,,340,,1520440550,307213184,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550413971046,,341,,1520440550,412329295,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550521752414,,342,,1520440550,512553088,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550649602087,,343,,1520440550,603861056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550723210615,,344,,1520440550,711120256,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550833054854,,345,,1520440550,806498880,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440550950703542,,346,,1520440550,905990272,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551034704038,,347,,1520440551,14421691,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551126615733,,348,,1520440551,108202368,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551245991600,,349,,1520440551,215596992,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551322724494,,350,,1520440551,316726592,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551421616214,,351,,1520440551,412504000,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551548500728,,352,,1520440551,507956928,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551650317685,,353,,1520440551,615615808,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551745356649,,354,,1520440551,712621440,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551821907711,,355,,1520440551,812729984,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440551972278747,,356,,1520440551,912233344,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552016285827,,357,,1520440552,12525760,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552122341708,,358,,1520440552,113822976,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552251669886,,359,,1520440552,217028608,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552326478348,,360,,1520440552,315025216,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552453209711,,361,,1520440552,412474816,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552544101406,,362,,1520440552,514366912,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552628755974,,363,,1520440552,617877248,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552851730932,,364,,1520440552,822755392,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440552927392831,,365,,1520440552,910035563,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553012677880,,366,,1520440553,4187456,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553223684294,,367,,1520440553,216523869,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553320201256,,368,,1520440553,312080130,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553448788487,,369,,1520440553,416892544,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553537054975,,370,,1520440553,502443661,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553622707090,,371,,1520440553,607363200,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553723343090,,372,,1520440553,714310656,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553825151012,,373,,1520440553,808897600,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440553926082666,,374,,1520440553,909890240,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554021744161,,375,,1520440554,15809792,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554139089813,,376,,1520440554,118920064,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554223110123,,377,,1520440554,220222592,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554332636936,,378,,1520440554,321172544,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554444221182,,379,,1520440554,418744832,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554552324338,,380,,1520440554,531318087,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554635444860,,381,,1520440554,638163008,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554748728470,,382,,1520440554,730170780,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554853116954,,383,,1520440554,828316480,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440554972112292,,384,,1520440554,934672256,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555043590866,,385,,1520440555,27407808,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555145450394,,386,,1520440555,128131520,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555242671063,,387,,1520440555,233277056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555343714630,,388,,1520440555,332159104,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555451857226,,389,,1520440555,437500288,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555546105636,,390,,1520440555,537794944,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555645727157,,391,,1520440555,639308928,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555750550443,,392,,1520440555,745681152,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555851900093,,393,,1520440555,839613824,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440555952143778,,394,,1520440555,940839680,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556055128348,,395,,1520440556,42435968,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556168725535,,396,,1520440556,142643584,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556251696695,,397,,1520440556,246157312,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556377667335,,398,,1520440556,343208960,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556452401053,,399,,1520440556,453718777,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556547684516,,400,,1520440556,552990720,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556651630067,,401,,1520440556,634824997,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556779728338,,402,,1520440556,754057382,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556848985111,,403,,1520440556,852844928,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440556976345699,,404,,1520440556,955532288,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557078631832,,405,,1520440557,58411840,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557176675722,,406,,1520440557,157604544,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557262570801,,407,,1520440557,258700800,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557377051970,,408,,1520440557,356623552,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557450856457,,409,,1520440557,453533120,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557562852602,,410,,1520440557,550629696,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557689189961,,411,,1520440557,663416719,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557760692862,,412,,1520440557,752504106,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557891900610,,413,,1520440557,859983680,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440557977653998,,414,,1520440557,942914231,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558064689526,,415,,1520440558,58867616,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558172651153,,416,,1520440558,154710471,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558282383179,,417,,1520440558,252250432,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558370191258,,418,,1520440558,351825792,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558463382349,,419,,1520440558,457629807,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558571956943,,420,,1520440558,555533296,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558655107207,,421,,1520440558,649446400,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558765874274,,422,,1520440558,748707904,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558863078568,,423,,1520440558,849084288,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440558977501590,,424,,1520440558,943651136,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559077085827,,425,,1520440559,60266171,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559191879688,,426,,1520440559,160282048,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559269567851,,427,,1520440559,262013056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559357300564,,428,,1520440559,357333376,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559465290563,,429,,1520440559,453712960,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559570755415,,430,,1520440559,556046784,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559679290086,,431,,1520440559,653184576,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559773965428,,432,,1520440559,757490048,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559876948911,,433,,1520440559,857725056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440559951643227,,434,,1520440559,959589248,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560062136143,,435,,1520440560,55797184,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560181009859,,436,,1520440560,153638592,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560269835010,,437,,1520440560,251933888,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560383072759,,438,,1520440560,356789888,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560453581268,,439,,1520440560,452422784,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560566566021,,440,,1520440560,549867904,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560676507697,,441,,1520440560,652672256,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560776551050,,442,,1520440560,758191360,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560897837796,,443,,1520440560,852798656,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440560961822800,,444,,1520440560,945039680,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561094955989,,445,,1520440561,48379328,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561174498863,,446,,1520440561,150497728,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561291744726,,447,,1520440561,259552192,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561377261193,,448,,1520440561,349495332,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561477750893,,449,,1520440561,463018212,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561593827310,,450,,1520440561,564987072,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561679491996,,451,,1520440561,642006375,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561777735164,,452,,1520440561,767326305,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561876244589,,453,,1520440561,861291072,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440561971521981,,454,,1520440561,966731584,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562084519500,,455,,1520440562,55860669,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562173040995,,456,,1520440562,154786112,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562266878019,,457,,1520440562,257017408,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562367666274,,458,,1520440562,362639232,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562471406601,,459,,1520440562,444060690,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562572731550,,460,,1520440562,562453636,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562673612821,,461,,1520440562,661264000,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562776852593,,462,,1520440562,765822592,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440562878112431,,463,,1520440562,863645056,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563092689743,,464,,1520440563,64462464,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563193823808,,465,,1520440563,151643781,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563281646651,,466,,1520440563,251025280,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563391274133,,467,,1520440563,364791672,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563475410002,,468,,1520440563,453255771,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563572278170,,469,,1520440563,557920896,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563671724650,,470,,1520440563,653646528,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563776371068,,471,,1520440563,756847808,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563864583028,,472,,1520440563,859480960,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440563971679072,,473,,1520440563,961931840,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564066454732,,474,,1520440564,64069760,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564173795623,,475,,1520440564,160580032,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564276656748,,476,,1520440564,264602112,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564372027301,,477,,1520440564,361437632,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564477205335,,478,,1520440564,464046976,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564588609911,,479,,1520440564,565027776,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564683944782,,480,,1520440564,660802048,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564816845236,,481,,1520440564,772414464,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564897973411,,482,,1520440564,857496578,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440564973077202,,483,,1520440564,958303424,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565071932489,,484,,1520440565,65839680,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565194014802,,485,,1520440565,161627776,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565277600214,,486,,1520440565,259126784,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565371797201,,487,,1520440565,371971223,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565476915784,,488,,1520440565,465904576,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565572612893,,489,,1520440565,567268608,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565676322919,,490,,1520440565,668381696,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565772786531,,491,,1520440565,763813952,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565872184517,,492,,1520440565,863301184,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440565978272170,,493,,1520440565,967682880,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440566074996471,,494,,1520440566,67945280,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440566190808337,,495,,1520440566,168830592,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440566271232265,,496,,1520440566,270559296,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440566374243354,,497,,1520440566,365550912,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
1520440566477533182,,498,,1520440566,465896320,'',0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-0.0,-0.0
