rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1520440544814695453,,284,,1520440544,818930101,"""map""",120.899391174,nan,0.321244627237,nan,-2.98023223877e-08,0.32124465704
1520440544910690290,,285,,1520440544,887390097,"""map""",120.731697083,nan,0.347651213408,nan,0.0,0.347651213408
1520440545003205492,,286,,1520440544,970674578,"""map""",121.657577515,nan,0.371725559235,nan,2.98023223877e-08,0.371725529432
1520440545092124008,,287,,1520440545,89348032,"""map""",121.657577515,nan,0.364883840084,nan,0.0,0.364883840084
1520440545202200609,,288,,1520440545,181692696,"""map""",122.415168762,nan,0.307038635015,nan,-2.98023223877e-08,0.307038664818
1520440545301574058,,289,,1520440545,287931512,"""map""",124.268592834,nan,0.306247651577,nan,-2.98023223877e-08,0.306247681379
1520440545400919874,,290,,1520440545,383400104,"""map""",122.837364197,nan,0.318490713835,nan,0.0,0.318490713835
1520440545497586742,,291,,1520440545,485709456,"""map""",123.678596497,nan,0.336176037788,nan,0.0,0.336176037788
1520440545610262266,,292,,1520440545,598360947,"""map""",121.320884705,nan,0.345184504986,nan,0.0,0.345184504986
1520440545700735784,,293,,1520440545,696217947,"""map""",121.994277954,nan,0.360762268305,nan,0.0,0.360762268305
1520440545791936114,,294,,1520440545,785923512,"""map""",121.657577515,nan,0.374182760715,nan,0.0,0.374182760715
1520440545901652434,,295,,1520440545,887759912,"""map""",120.983558655,nan,0.384475588799,nan,0.0,0.384475588799
1520440545989307417,,296,,1520440545,987047912,"""map""",119.552146912,nan,0.394737154245,nan,0.0,0.394737154245
1520440546094790416,,297,,1520440546,83751648,"""map""",120.731697083,nan,0.404229164124,nan,0.0,0.404229164124
1520440546208072430,,298,,1520440546,194921851,"""map""",122.162635803,nan,0.412423610687,nan,-2.98023223877e-08,0.41242364049
1520440546301114140,,299,,1520440546,293400152,"""map""",120.815223694,nan,0.417938768864,nan,0.0,0.417938768864
1520440546392413284,,300,,1520440546,387992488,"""map""",119.299674988,nan,0.422030001879,nan,0.0,0.422030001879
1520440546492964913,,301,,1520440546,488403576,"""map""",119.299674988,nan,0.424763798714,nan,-5.96046447754e-08,0.424763858318
1520440546592207685,,302,,1520440546,582542576,"""map""",120.562721252,nan,0.425608634949,nan,0.0,0.425608634949
1520440546698256010,,303,,1520440546,686897544,"""map""",120.141265869,nan,0.427535951138,nan,0.0,0.427535951138
1520440546804807402,,304,,1520440546,783290056,"""map""",120.226066589,nan,0.432222485542,nan,0.0,0.432222485542
1520440546900760558,,305,,1520440546,884562256,"""map""",119.804618835,nan,0.440033793449,nan,0.0,0.440033793449
1520440546993670642,,306,,1520440546,984834144,"""map""",119.552146912,nan,0.316799581051,nan,0.0,0.316799581051
1520440547092289377,,307,,1520440547,84798744,"""map""",120.731697083,nan,0.287560671568,nan,0.0,0.287560671568
1520440547201333743,,308,,1520440547,190272240,"""map""",119.888778687,nan,0.29287648201,nan,0.0,0.29287648201
1520440547301367289,,309,,1520440547,284261224,"""map""",119.972938538,nan,0.309282183647,nan,0.0,0.309282183647
1520440547406078157,,310,,1520440547,383870192,"""map""",120.646888733,nan,0.324500501156,nan,2.98023223877e-08,0.324500471354
1520440547502351219,,311,,1520440547,484602192,"""map""",120.731697083,nan,0.33881649375,nan,0.0,0.33881649375
1520440547602999543,,312,,1520440547,588568944,"""map""",121.741752625,nan,0.351418823004,nan,0.0,0.351418823004
1520440547697763600,,313,,1520440547,682947944,"""map""",121.826568604,nan,0.360771894455,nan,0.0,0.360771894455
1520440547801678378,,314,,1520440547,788649360,"""map""",121.994277954,nan,0.369632214308,nan,0.0,0.369632214308
1520440547899581142,,315,,1520440547,893602440,"""map""",120.562721252,nan,0.377464801073,nan,2.98023223877e-08,0.377464771271
1520440548007913501,,316,,1520440547,996963896,"""map""",121.994277954,nan,0.379940748215,nan,0.0,0.379940748215
1520440548100853508,,317,,1520440548,97627280,"""map""",122.078453064,nan,0.380895018578,nan,0.0,0.380895018578
1520440548212453620,,318,,1520440548,200240056,"""map""",120.394393921,nan,0.390057474375,nan,0.0,0.390057474375
1520440548303635745,,319,,1520440548,301453056,"""map""",123.089279175,nan,0.395570278168,nan,-2.98023223877e-08,0.39557030797
1520440548407205889,,320,,1520440548,398967624,"""map""",121.826568604,nan,0.40822404623,nan,0.0,0.40822404623
1520440548502060106,,321,,1520440548,495947336,"""map""",120.226066589,nan,0.420590102673,nan,-5.96046447754e-08,0.420590162277
1520440548620384650,,322,,1520440548,594947752,"""map""",122.66771698,nan,0.431916087866,nan,0.0,0.431916087866
1520440548734744588,,323,,1520440548,702877912,"""map""",121.741752625,nan,0.44008398056,nan,2.98023223877e-08,0.440083950758
1520440548846077553,,324,,1520440548,809158320,"""map""",121.910102844,nan,0.445450663567,nan,0.0,0.445450663567
1520440548923658658,,325,,1520440548,907815784,"""map""",121.741752625,nan,0.449224114418,nan,-2.98023223877e-08,0.44922414422
1520440549012630946,,326,,1520440549,11827488,"""map""",120.478561401,nan,0.447022080421,nan,0.0,0.447022080421
1520440549115297364,,327,,1520440549,100572712,"""map""",121.151901245,nan,0.446206539869,nan,0.0,0.446206539869
1520440549209263293,,328,,1520440549,199196208,"""map""",121.151901245,nan,0.449828773737,nan,0.0,0.449828773737
1520440549333781722,,329,,1520440549,305091488,"""map""",122.331634521,nan,0.453082442284,nan,0.0,0.453082442284
1520440549450688947,,330,,1520440549,407686576,"""map""",122.415168762,nan,0.460970878601,nan,-2.98023223877e-08,0.460970908403
1520440549511855142,,331,,1520440549,508329576,"""map""",121.488586426,nan,0.459138721228,nan,0.0,0.459138721228
1520440549611856047,,332,,1520440549,604213176,"""map""",121.741752625,nan,0.469030410051,nan,0.0,0.469030410051
1520440549744503337,,333,,1520440549,698391344,"""map""",123.173461914,nan,0.472241163254,nan,0.0,0.472241163254
1520440549818794691,,334,,1520440549,818277920,"""map""",121.488586426,nan,0.471510976553,nan,0.0,0.471510976553
1520440549948482142,,335,,1520440549,903339916,"""map""",121.488586426,nan,0.472534567118,nan,-2.98023223877e-08,0.47253459692
1520440550050326430,,336,,1520440550,7295640,"""map""",122.837364197,nan,0.466397315264,nan,0.0,0.466397315264
1520440550112138967,,337,,1520440550,106370192,"""map""",122.583534241,nan,0.464203506708,nan,0.0,0.464203506708
1520440550212643830,,338,,1520440550,202677312,"""map""",121.573402405,nan,0.456934988499,nan,0.0,0.456934988499
1520440550312183396,,339,,1520440550,302674184,"""map""",120.309585571,nan,0.450475782156,nan,0.0,0.450475782156
1520440550413986931,,340,,1520440550,412949295,"""map""",120.899391174,nan,0.444756567478,nan,-2.98023223877e-08,0.444756597281
1520440550521758483,,341,,1520440550,509140088,"""map""",123.173461914,nan,0.43872448802,nan,0.0,0.43872448802
1520440550649612782,,342,,1520440550,604189056,"""map""",120.646888733,nan,0.431740880013,nan,0.0,0.431740880013
1520440550723480187,,343,,1520440550,706484256,"""map""",120.309585571,nan,0.427981585264,nan,-2.98023223877e-08,0.427981615067
1520440550832512424,,344,,1520440550,807151880,"""map""",121.573402405,nan,0.427318781614,nan,0.0,0.427318781614
1520440550950744927,,345,,1520440550,903269272,"""map""",121.573402405,nan,0.425187021494,nan,2.98023223877e-08,0.425186991692
1520440551034772884,,346,,1520440551,14059691,"""map""",119.888778687,nan,0.423555344343,nan,2.98023223877e-08,0.423555314541
1520440551126681442,,347,,1520440551,108269368,"""map""",122.920906067,nan,0.422934472561,nan,0.0,0.422934472561
1520440551246067035,,348,,1520440551,215570992,"""map""",121.573402405,nan,0.421429544687,nan,0.0,0.421429544687
1520440551322852586,,349,,1520440551,315438592,"""map""",122.078453064,nan,0.425402253866,nan,-2.98023223877e-08,0.425402283669
1520440551412544146,,350,,1520440551,412773000,"""map""",120.562721252,nan,0.421479701996,nan,0.0,0.421479701996
1520440551548574829,,351,,1520440551,507738928,"""map""",121.067726135,nan,0.420147925615,nan,0.0,0.420147925615
1520440551650312079,,352,,1520440551,614313808,"""map""",121.741752625,nan,0.427195727825,nan,0.0,0.427195727825
1520440551745472410,,353,,1520440551,713325440,"""map""",121.236709595,nan,0.433009147644,nan,0.0,0.433009147644
1520440551821976121,,354,,1520440551,811118984,"""map""",121.320884705,nan,0.436652332544,nan,-2.98023223877e-08,0.436652362347
1520440551972366407,,355,,1520440551,911974344,"""map""",120.899391174,nan,0.440770983696,nan,0.0,0.440770983696
1520440552016329193,,356,,1520440552,12422760,"""map""",120.394393921,nan,0.445347189903,nan,0.0,0.445347189903
1520440552121982242,,357,,1520440552,113227976,"""map""",121.404411316,nan,0.450812488794,nan,0.0,0.450812488794
1520440552251691435,,358,,1520440552,216619608,"""map""",121.994277954,nan,0.457895636559,nan,-2.98023223877e-08,0.457895666361
1520440552326530351,,359,,1520440552,314310216,"""map""",120.815223694,nan,0.463405132294,nan,-2.98023223877e-08,0.463405162096
1520440552453266259,,360,,1520440552,409651816,"""map""",120.815223694,nan,0.468031942844,nan,0.0,0.468031942844
